tweet_text,recipient,emotion,brand,tweet_length,lemmatized_review,emotion_code
"['rt', 'user', 'sxsw', 'geogames', 'android', 'develop', 'geogames', 'tweet', 'u', 'would', 'love', 'talkfree', 'beer', 'coffee', 'couple', 'minute', 'time']",Android,Positive,Google,25,rt user sxsw geogames android develop geogames tweet u would love talkfree beer coffee couple minute time,2
"['rt', 'user', 'sxsw', 'hootsuite', 'chilltab', 'tablet', 'stand', 'rock', 'canadian', 'social', 'medium', 'ipad', 'best', 'user', 'link']",none,Positive,none,18,rt user sxsw hootsuite chilltab tablet stand rock canadian social medium ipad best user link,2
"['rt', 'user', 'sxsw', 'lbseverywhere', 'finkelstein', 'quot206k', 'location', 'aware', 'apps', 'io', 'amp', 'androidquot']",none,Neutral,none,12,rt user sxsw lbseverywhere finkelstein quot206k location aware apps io amp androidquot,1
"['rt', 'user', 'sxsw', 'letshookup', 'user', 'quotwe', 'want', 'google', 'nonprofitsquot']",none,Neutral,none,13,rt user sxsw letshookup user quotwe want google nonprofitsquot,1
"['rt', 'user', 'sxsw', 'lost', 'reward', '4', 'finding', 'iphone', '4g', 'black', 'case', 'back', 'austin', 'yellow', 'cab', 'dropped', 'user', '330', 'today', 'call', '5124578800']",none,Neutral,none,28,rt user sxsw lost reward 4 finding iphone 4g black case back austin yellow cab dropped user 330 today call 5124578800,1
"['rt', 'user', 'sxsw', 'sxswparty', 'matt', 'damon', 'upstairs', 'google', 'party', 'maggie', 'maes', '6th', 'st']",none,Positive,none,15,rt user sxsw sxswparty matt damon upstairs google party maggie maes 6th st,2
"['rt', 'user', 'sxsw', '20', 'google', 'search', 'local', 'info', 'marissa', 'mayer', '6', 'million', 'place', 'claimed', 'owner', 'logged', 'google']",none,Neutral,none,23,rt user sxsw 20 google search local info marissa mayer 6 million place claimed owner logged google,1
"['rt', 'user', 'sxsw', '20', 'google', 'search', 'local', 'information', 'marissa', 'mayer', '6', 'million', 'place', 'claimed', 'owner', 'logged', 'google']",none,Neutral,none,24,rt user sxsw 20 google search local information marissa mayer 6 million place claimed owner logged google,1
"['rt', 'user', 'sxsw', '2011', 'google', 'bing', 'smackdown', 'bloody', 'banality', 'guardian', 'link', 'via', 'user']",Google,Negative,Google,18,rt user sxsw 2011 google bing smackdown bloody banality guardian link via user,0
"['rt', 'user', 'sxsw', 'line', '100', 'outside', 'apple', 'pop', 'store', 'sixth', 'amp', 'congress']",none,Neutral,none,17,rt user sxsw line 100 outside apple pop store sixth amp congress,1
"['rt', 'user', 'sxsw', 'app', 'schedule', 'fail', 'try', 'schedorg', 'google', 'sched', 'sxsw', '2011', 'click', 'first', 'link', 'unofficial', 'party', 'room', 'count', 'genius']",none,Neutral,none,24,rt user sxsw app schedule fail try schedorg google sched sxsw 2011 click first link unofficial party room count genius,1
"['rt', 'user', 'sxsw', 'beta', 'testing', 'interactive', 'book', 'ipad', 'app', 'moonbot', 'studio', 'louisiana', 'cool', 'app']",iPad or iPhone App,Positive,Apple,18,rt user sxsw beta testing interactive book ipad app moonbot studio louisiana cool app,2
"['rt', 'user', 'sxsw', 'bound', 'keep', 'eye', 'may', 'give', 'away', 'user', 'iphone', 'case', 'atx', 'land']",none,Positive,none,21,rt user sxsw bound keep eye may give away user iphone case atx land,2
"['rt', 'user', 'sxsw', 'come', 'see', 'bitbop', 'austin', 'gdgtaustin', 'purevolume', 'house', '504', 'trinity', 'monday', 'march', '14th', 'link']",none,Neutral,none,20,rt user sxsw come see bitbop austin gdgtaustin purevolume house 504 trinity monday march 14th link,1
"['rt', 'user', 'sxsw', 'crowd', 'swarm', 'ipad2', 'launch', 'link', 'via', 'user', 'sxsw2011', 'apple']",none,Neutral,none,13,rt user sxsw crowd swarm ipad2 launch link via user sxsw2011 apple,1
"['rt', 'user', 'sxsw', 'crowd', 'swarm', 'ipad', '2', 'launch', 'link', 'via', 'user']",none,Neutral,none,12,rt user sxsw crowd swarm ipad 2 launch link via user,1
"['rt', 'user', 'sxsw', 'free', 'app', 'festival', 'explorer', 'help', 'find', 'band', 'want', 'see', 'based', 'music', 'taste', 'link']",none,Neutral,none,22,rt user sxsw free app festival explorer help find band want see based music taste link,1
"['rt', 'user', 'sxsw', 'gear', 'bag', 'ipad', '2', 'iphone', 'mophie', 'traveling', 'light', 'year', 'link']",none,Neutral,none,14,rt user sxsw gear bag ipad 2 iphone mophie traveling light year link,1
"['rt', 'user', 'sxsw', 'go', '11', 'android', 'live', 'android', 'marketplace', 'new', 'feature', 'including', 'sd', 'card', 'storage', 'link', 'via', 'user']",Android App,Positive,Google,24,rt user sxsw go 11 android live android marketplace new feature including sd card storage link via user,2
"['rt', 'user', 'sxsw', 'go', 'available', '5', 'platform', 'iphone', 'ipad', 'android', 'window', 'phone', '7', 'blackberry', 'download', 'link']",none,Neutral,none,22,rt user sxsw go available 5 platform iphone ipad android window phone 7 blackberry download link,1
"['rt', 'user', 'sxsw', 'google', 'party', 'league', 'extraordinary', 'h4ackers', 'promoting', 'txt', 'redcross', '9099', 'help', 'japan', 'link']",none,Neutral,none,18,rt user sxsw google party league extraordinary h4ackers promoting txt redcross 9099 help japan link,1
"['rt', 'user', 'sxsw', 'google', 'party', 'league', 'extraordinary', 'h4ackers', 'promoting', 'txt', 'redcross', '9099', 'help', 'japan', 'user', 'speakeasy', 'link', 'photo']",none,Neutral,none,21,rt user sxsw google party league extraordinary h4ackers promoting txt redcross 9099 help japan user speakeasy link photo,1
"['rt', 'user', 'sxsw', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'user', 'link']",none,Neutral,none,17,rt user sxsw google launch major new social network called circle possibly today user link,1
"['rt', 'user', 'sxsw', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'user', 'link', 'via', 'user']",none,Neutral,none,19,rt user sxsw google launch major new social network called circle possibly today user link via user,1
"['rt', 'user', 'sxsw', 'guy', 'front', 'panel', 'ipad', 'etchasketch', 'casedevice', 'wonder', 'iusxsw']",iPad,Positive,Apple,21,rt user sxsw guy front panel ipad etchasketch casedevice wonder iusxsw,2
"['rt', 'user', 'sxsw', 'hire', 'qualified', 'talented', 'woman', 'consciously', 'early', 'startup', 'achieve', 'success', 'google']",Google,Positive,Google,19,rt user sxsw hire qualified talented woman consciously early startup achieve success google,2
"['rt', 'user', 'sxsw', 'need', 'best', 'android', 'dev', 'html5js', 'issue', 'need', 'solving', 'quickly', 'handsome', 'reward', 'love', 'grab']",none,Neutral,none,21,rt user sxsw need best android dev html5js issue need solving quickly handsome reward love grab,1
"['rt', 'user', 'sxsw', 'need', 'best', 'android', 'dev', 'html5js', 'issue', 'need', 'solving', 'quickly', 'handsome', 'reward', 'love', 'grab']",none,Neutral,none,22,rt user sxsw need best android dev html5js issue need solving quickly handsome reward love grab,1
"['rt', 'user', 'sxsw', 'interactive', 'award', 'music', 'category', 'go', 'quotwilderness', 'downtownquot', 'congrats', 'shared', 'user', 'user', 'user', 'winning']",none,Neutral,none,18,rt user sxsw interactive award music category go quotwilderness downtownquot congrats shared user user user winning,1
"['rt', 'user', 'sxsw', 'interactive', 'google\x89ûªs', 'mobile', 'future', 'elusive', '\x89û÷power', 'user', 'link']",none,Neutral,none,16,rt user sxsw interactive googleûªs mobile future elusive û÷power user link,1
"['rt', 'user', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",iPad,Negative,Apple,14,rt user sxsw ipad store sold everything except 64gig wifi white,0
"['rt', 'user', 'sxsw', 'sxsw', 'getting', 'apple', 'store', 'geek', 'cried', 'yes', 'ipad', '2', 'coming', 'it\x89ûªs', 'coming', 'frid', 'link']",iPad,Positive,Apple,25,rt user sxsw sxsw getting apple store geek cried yes ipad 2 coming itûªs coming frid link,2
"['rt', 'user', 'sxsw', 'look', 'blue', 'hair', 'got', 'free', 'android', 'phone', 'info', 'sticker', 'user', 'allhat3']",none,Positive,none,19,rt user sxsw look blue hair got free android phone info sticker user allhat3,2
"['rt', 'user', 'sxsw', 'make', 'feel', 'like', 'kid', 'drunk', 'kid', 'iphone']",none,Neutral,none,15,rt user sxsw make feel like kid drunk kid iphone,1
"['rt', 'user', 'sxsw', 'news', 'apple', 'getting', 'music', 'business', 'new', 'device', 'called', 'quotipodquot', 'like', 'compact', 'disc', 'player', 'without', 'disk']",none,Positive,none,24,rt user sxsw news apple getting music business new device called quotipodquot like compact disc player without disk,2
"['rt', 'user', 'sxsw', 'news', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",none,Neutral,none,16,rt user sxsw news google launch major new social network called circle possibly today link,1
"['rt', 'user', 'sxsw', 'party', 'calendar', 'gcal', 'link']",none,Neutral,none,8,rt user sxsw party calendar gcal link,1
"['rt', 'user', 'sxsw', 'party', 'podcasts', 'link', 'user', 'user', 'user', 'user', 'user', 'user']",none,Neutral,none,12,rt user sxsw party podcasts link user user user user user user,1
"['rt', 'user', 'sxsw', 'plan', 'google', 'party', 'blackberry', 'party', 'ie', '8', 'party', 'good', 'time', 'party', 'lol']",Google,Positive,Google,20,rt user sxsw plan google party blackberry party ie 8 party good time party lol,2
"['rt', 'user', 'sxsw', 'pro', 'tip', 'remove', 'access', 'corporate', 'twitter', 'account', 'iphone', '4pm', 'day']",none,Neutral,none,17,rt user sxsw pro tip remove access corporate twitter account iphone 4pm day,1
"['rt', 'user', 'sxsw', 'quote', 'day', 'ipad', 'interface', 'design', 'quotif', 'relatable', 'discoverablequot', 'ipad', 'digital']",none,Neutral,none,17,rt user sxsw quote day ipad interface design quotif relatable discoverablequot ipad digital,1
"['rt', 'user', 'sxsw', 'rt', 'user', 'wow', 'apple', 'right', 'thing', 'japan', 'must', 'read', 'link']",Apple,Positive,Apple,17,rt user sxsw rt user wow apple right thing japan must read link,2
"['rt', 'user', 'sxsw', 'rumor', 'mill', 'ipad', '3', '6', '15', 'camera', 'slightly', 'thinner', 'rare', 'earth', 'case', 'quotdifferentquot', 'still', 'smudgy', 'screen']",iPad,Negative,Apple,25,rt user sxsw rumor mill ipad 3 6 15 camera slightly thinner rare earth case quotdifferentquot still smudgy screen,0
"['rt', 'user', 'sxsw', 'sponsored', 'apple', 'plaid', 'boy', 'attracted']",none,Positive,none,12,rt user sxsw sponsored apple plaid boy attracted,2
"['rt', 'user', 'sxsw', 'cool', 'apple', 'pop', 'fundraising', 'kiosk', 'japan', 'sxsw', 'kidding', 'good', 'idea']",Apple,Positive,Apple,24,rt user sxsw cool apple pop fundraising kiosk japan sxsw kidding good idea,2
"['rt', 'user', 'sxsw', 'tip', 'day', 'turn', 'iphone', 'screen', 'brightness', 'way', 'conservebatterylife', 'peace', 'user']",none,Neutral,none,20,rt user sxsw tip day turn iphone screen brightness way conservebatterylife peace user,1
"['rt', 'user', 'sxsw', 'today', 'user', 'amp', 'iphone', 'game', 'user', 'amp', 'user', 'celebbrand', 'destination', 'marketing']",none,Neutral,none,21,rt user sxsw today user amp iphone game user amp user celebbrand destination marketing,1
"['rt', 'user', 'sxsw', 'tradeshow', 'floor', 'engage', 'w', 'multitouch', 'interactive', 'wall', 'take', 'part', 'augmented', 'reality', '3d', 'enter', 'win', 'ipad']",none,Neutral,none,25,rt user sxsw tradeshow floor engage w multitouch interactive wall take part augmented reality 3d enter win ipad,1
"['rt', 'user', 'sxsw', 'waze', 'link', 'duking', 'google', 'personalized', 'mapping', 'experience', 'friendly', 'quotpanel', 'crashingquot']",Google,Negative,Google,18,rt user sxsw waze link duking google personalized mapping experience friendly quotpanel crashingquot,0
"['rt', 'user', 'sxsw', 'buy', 'appleatxdt', 'popup', 'store', 'anything', 'ipad', '2']",none,Neutral,none,21,rt user sxsw buy appleatxdt popup store anything ipad 2,1
"['rt', 'user', 'sxsw', 'google', 'apple', 'ea', 'game', 'zynga', 'facebook', 'microsoft', 'intuit', 'went', 'gaga', 'go', 'game', 'link']",none,Neutral,none,20,rt user sxsw google apple ea game zynga facebook microsoft intuit went gaga go game link,1
"['rt', 'user', 'sxsw', 'user', 'think', 'control', 'identity', 'facebook', 'google', 'becomes', 'ai', 'profile', 'built']",none,Neutral,none,27,rt user sxsw user think control identity facebook google becomes ai profile built,1
"['rt', 'user', 'sxsw', '15slides', 'gruber', 'keep', 'desk', 'apple', 'extended', 'keyboard', '2', 'discontinued', '1991', '169', 'loud', 'feel', 'like', 'writes', 'better']",none,Neutral,none,23,rt user sxsw 15slides gruber keep desk apple extended keyboard 2 discontinued 1991 169 loud feel like writes better,1
"['rt', 'user', 'sxsw', 'ipad', 'design', 'headache', 'take', 'two', 'tablet', 'call', 'morning', 'link']",iPad,Negative,Apple,16,rt user sxsw ipad design headache take two tablet call morning link,0
"['rt', 'user', 'ux', 'uxdes', 'talk', 'really', 'exploration', 'wild', 'wild', 'west', 'ipad', 'design', 'sxsw']",none,Neutral,none,19,rt user ux uxdes talk really exploration wild wild west ipad design sxsw,1
"['rt', 'user', 'uxdes', 'user', 'glad', 'standard', 'ipad', 'navigation', 'tool', 'might', 'one', 'sxsw']",iPad,Negative,Apple,20,rt user uxdes user glad standard ipad navigation tool might one sxsw,0
"['rt', 'user', 'wahoo', 'sxsw', 'party', 'free', 'beer', 'taco', 'ritas', 'thurs', 'link']",none,Neutral,none,12,rt user wahoo sxsw party free beer taco ritas thurs link,1
"['rt', 'user', 'want', 'micro', 'usb', 'charger', 'samsung', 'android', 'kindle', 'sxsw', 'starting', '311', 'pay', '10', '7', 'day', 'link', 'snapgoods']",none,Neutral,none,23,rt user want micro usb charger samsung android kindle sxsw starting 311 pay 10 7 day link snapgoods,1
"['rt', 'user', '1', 'rt', 'user', 'love', 'user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot']",Apple,Positive,Apple,26,rt user 1 rt user love user sxsw quotapple come cool technology one ever heard go conferencesquot,2
"['rt', 'user', '\x89÷¼', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,13,rt user ÷¼ ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter', 'rt', 'user']",none,Neutral,none,15,rt user ÷¼ ÷ link ã edchat musedchat sxsw sxswi classical newtwitter rt user,1
"['rt', 'user', '\x89÷¼', 'set', '\x89÷', 'link', '\x89÷', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'newtwitter']",none,Neutral,none,15,rt user ÷¼ set ÷ link ÷ edchat musedchat sxsw sxswi newtwitter,1
"['rt', 'user', '\x89÷¼', 'right', 'rain', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,16,rt user ÷¼ right rain ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'go', 'beyond', 'border', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,15,rt user ÷¼ go beyond border ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'go', 'beyond', 'border', '\x89÷', 'link', 'ë©', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,15,rt user ÷¼ go beyond border ÷ link ë© edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'happy', 'woman', 'day', 'make', 'love', 'fuss', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,19,rt user ÷¼ happy woman day make love fuss ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'happy', 'woman', 'day', 'make', 'love', 'fuss', '\x89÷', 'link', 'ë©', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,19,rt user ÷¼ happy woman day make love fuss ÷ link ë© edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'fear', 'envy', 'meanness', 'lie', 'hypocrisy\x89û\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,21,rt user ÷¼ fear envy meanness lie hypocrisyû÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'bad', 'idea', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,16,rt user ÷¼ bad idea ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
"['rt', 'user', '\x89÷¼', 'problems\x89ûtime', 'stop', '\x89÷', 'link', '\x89ã', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",none,Neutral,none,18,rt user ÷¼ problemsûtime stop ÷ link ã edchat musedchat sxsw sxswi classical newtwitter,1
